product_id,product_title,category,day,units,revenue
261,Product 261,electronics,2024-03-23,2.0,127.86
256,Product 256,electronics,2024-12-14,2.0,107.82
376,Product 376,beauty,2024-12-15,2.0,309.68
227,Product 227,electronics,2024-09-10,2.0,80.76
9,Product 9,beauty,2024-06-14,2.0,97.5
8,Product 8,home,2024-02-22,1.0,90.62
415,Product 415,electronics,2024-03-28,2.0,159.02
10,Product 10,beauty,2024-01-27,2.0,84.6
177,Product 177,home,2024-02-03,1.0,73.0
31,Product 31,sports,2024-09-03,1.0,56.01
141,Product 141,beauty,2024-09-16,3.0,294.24
337,Product 337,sports,2024-10-12,2.0,332.4
23,Product 23,electronics,2024-03-16,3.0,698.7
433,Product 433,toys,2024-06-20,1.0,125.44
293,Product 293,beauty,2024-03-23,2.0,122.08
288,Product 288,beauty,2024-01-19,1.0,78.6
8,Product 8,home,2024-02-08,3.0,271.86
161,Product 161,electronics,2024-12-16,3.0,125.60999999999999
57,Product 57,toys,2024-04-11,2.0,246.68
100,Product 100,toys,2024-06-28,1.0,84.4
131,Product 131,electronics,2024-12-20,3.0,276.18
213,Product 213,electronics,2024-01-05,3.0,91.94999999999999
85,Product 85,sports,2024-03-11,1.0,78.51
214,Product 214,sports,2024-05-10,3.0,371.61
457,Product 457,home,2024-12-28,2.0,177.78
284,Product 284,home,2024-03-29,1.0,79.63
254,Product 254,beauty,2024-11-29,2.0,160.8
164,Product 164,home,2024-09-03,2.0,140.04
440,Product 440,electronics,2024-01-18,3.0,118.17
134,Product 134,toys,2024-11-19,2.0,161.66
64,Product 64,beauty,2024-05-07,2.0,30.54
147,Product 147,electronics,2024-07-29,3.0,417.21
208,Product 208,beauty,2024-11-05,3.0,222.27
385,Product 385,electronics,2024-03-07,1.0,63.45
310,Product 310,sports,2024-10-25,3.0,270.69
455,Product 455,toys,2024-05-29,2.0,144.78
223,Product 223,home,2024-12-30,1.0,60.95
375,Product 375,electronics,2024-10-13,1.0,111.05
385,Product 385,electronics,2024-06-15,2.0,126.9
478,Product 478,home,2024-06-30,1.0,134.24
357,Product 357,toys,2024-10-31,3.0,228.32999999999998
401,Product 401,home,2024-05-09,1.0,104.34
131,Product 131,electronics,2024-09-29,2.0,184.12
493,Product 493,beauty,2024-03-18,2.0,114.1
446,Product 446,beauty,2024-03-17,3.0,265.02
215,Product 215,home,2024-02-07,2.0,203.7
468,Product 468,electronics,2024-08-17,1.0,53.81
114,Product 114,beauty,2024-06-02,1.0,29.12
333,Product 333,electronics,2024-09-27,1.0,95.67
386,Product 386,beauty,2024-10-20,1.0,65.03
33,Product 33,electronics,2024-11-06,3.0,176.43
154,Product 154,electronics,2024-04-04,1.0,65.02
14,Product 14,toys,2024-07-03,1.0,87.56
333,Product 333,electronics,2024-08-25,2.0,191.34
457,Product 457,home,2024-02-14,3.0,266.67
49,Product 49,sports,2024-10-21,1.0,79.81
76,Product 76,toys,2024-03-17,3.0,152.73
466,Product 466,home,2024-11-05,1.0,55.21
97,Product 97,home,2024-08-01,1.0,63.03
90,Product 90,beauty,2024-10-25,1.0,69.52
49,Product 49,sports,2024-08-17,3.0,239.43
438,Product 438,home,2024-09-13,1.0,110.03
488,Product 488,toys,2024-12-23,2.0,147.86
212,Product 212,home,2024-12-08,1.0,131.44
432,Product 432,home,2024-08-02,1.0,73.19
475,Product 475,beauty,2024-01-10,2.0,159.04
420,Product 420,toys,2024-01-22,5.0,331.35
223,Product 223,home,2024-03-07,3.0,182.85000000000002
301,Product 301,toys,2024-09-16,2.0,155.22
170,Product 170,toys,2024-01-24,2.0,227.2
9,Product 9,beauty,2024-08-20,2.0,97.5
158,Product 158,sports,2024-02-21,2.0,158.46
92,Product 92,toys,2024-09-14,1.0,85.88
264,Product 264,beauty,2024-07-23,3.0,191.10000000000002
355,Product 355,toys,2024-03-23,3.0,193.29000000000002
341,Product 341,sports,2024-09-07,2.0,254.6
375,Product 375,electronics,2024-02-15,3.0,333.15
120,Product 120,toys,2024-07-22,2.0,104.52
432,Product 432,home,2024-11-24,3.0,219.57
273,Product 273,toys,2024-02-04,1.0,53.13
440,Product 440,electronics,2024-09-07,3.0,118.17
95,Product 95,toys,2024-09-09,1.0,127.51
154,Product 154,electronics,2024-02-19,3.0,195.06
282,Product 282,beauty,2024-10-26,1.0,55.12
18,Product 18,sports,2024-06-09,2.0,146.52
61,Product 61,home,2024-10-29,1.0,65.01
15,Product 15,electronics,2024-08-11,2.0,182.78
217,Product 217,electronics,2024-01-04,3.0,419.58000000000004
11,Product 11,electronics,2024-01-04,1.0,31.72
319,Product 319,electronics,2024-11-22,2.0,130.26
287,Product 287,toys,2024-10-15,3.0,159.42000000000002
256,Product 256,electronics,2024-11-20,3.0,161.73
385,Product 385,electronics,2024-02-29,1.0,63.45
273,Product 273,toys,2024-02-25,1.0,53.13
405,Product 405,beauty,2024-09-10,1.0,61.56
391,Product 391,electronics,2024-09-10,2.0,211.14
476,Product 476,toys,2024-05-11,3.0,288.96
112,Product 112,toys,2024-10-26,1.0,90.3
144,Product 144,sports,2024-12-30,1.0,81.41
42,Product 42,beauty,2024-06-25,2.0,95.42
179,Product 179,sports,2024-12-15,1.0,36.89
216,Product 216,beauty,2024-10-23,2.0,171.6
18,Product 18,sports,2024-05-23,3.0,219.78000000000003
10,Product 10,beauty,2024-10-01,2.0,84.6
158,Product 158,sports,2024-04-16,2.0,158.46
348,Product 348,beauty,2024-12-06,1.0,61.44
296,Product 296,electronics,2024-04-23,2.0,382.54
485,Product 485,beauty,2024-09-21,1.0,59.31
38,Product 38,electronics,2024-05-02,2.0,83.1
124,Product 124,toys,2024-09-01,2.0,177.14
227,Product 227,electronics,2024-07-29,3.0,121.14000000000001
440,Product 440,electronics,2024-09-20,1.0,39.39
60,Product 60,sports,2024-03-02,1.0,33.95
118,Product 118,home,2024-09-17,2.0,132.42
405,Product 405,beauty,2024-04-15,3.0,184.68
21,Product 21,electronics,2024-04-30,3.0,286.98
99,Product 99,toys,2024-06-13,3.0,199.89
211,Product 211,sports,2024-01-31,3.0,182.73
121,Product 121,home,2024-03-25,3.0,424.86
204,Product 204,beauty,2024-10-08,2.0,152.94
46,Product 46,toys,2024-08-12,3.0,338.49
88,Product 88,beauty,2024-10-17,2.0,255.46
227,Product 227,electronics,2024-12-05,3.0,121.14000000000001
145,Product 145,electronics,2024-01-30,3.0,420.12
251,Product 251,electronics,2024-06-05,3.0,337.56
299,Product 299,beauty,2024-04-26,1.0,124.9
5,Product 5,toys,2024-02-12,2.0,99.94
136,Product 136,toys,2024-02-11,2.0,204.72
414,Product 414,toys,2024-04-20,1.0,132.7
328,Product 328,toys,2024-12-19,1.0,66.9
214,Product 214,sports,2024-01-30,1.0,123.87
248,Product 248,beauty,2024-03-22,2.0,171.76
388,Product 388,toys,2024-06-23,2.0,336.36
414,Product 414,toys,2024-07-24,3.0,398.09999999999997
91,Product 91,sports,2024-12-05,3.0,171.03
400,Product 400,beauty,2024-12-23,1.0,36.72
228,Product 228,home,2024-05-29,3.0,336.33
384,Product 384,electronics,2024-05-28,2.0,190.92
247,Product 247,electronics,2024-08-24,3.0,229.04999999999998
500,Product 500,toys,2024-02-19,2.0,75.52
78,Product 78,toys,2024-10-12,1.0,96.43
391,Product 391,electronics,2024-10-12,1.0,105.57
455,Product 455,toys,2024-04-18,1.0,72.39
214,Product 214,sports,2024-11-27,6.0,743.22
426,Product 426,toys,2024-04-28,4.0,601.72
13,Product 13,electronics,2024-02-01,2.0,137.62
151,Product 151,beauty,2024-01-23,3.0,271.5
86,Product 86,electronics,2024-10-16,1.0,65.89
155,Product 155,beauty,2024-07-23,2.0,223.36
336,Product 336,toys,2024-12-11,2.0,106.84
74,Product 74,home,2024-01-05,2.0,128.2
370,Product 370,toys,2024-11-16,2.0,159.64
252,Product 252,beauty,2024-10-22,3.0,262.74
331,Product 331,home,2024-03-13,1.0,53.74
373,Product 373,electronics,2024-07-22,1.0,117.71
365,Product 365,electronics,2024-11-30,1.0,146.37
235,Product 235,electronics,2024-02-16,2.0,99.32
347,Product 347,beauty,2024-08-07,3.0,244.38
144,Product 144,sports,2024-09-27,1.0,81.41
213,Product 213,electronics,2024-07-08,3.0,91.94999999999999
452,Product 452,beauty,2024-04-19,1.0,74.82
428,Product 428,home,2024-09-03,2.0,309.14
144,Product 144,sports,2024-03-02,2.0,162.82
150,Product 150,home,2024-06-22,2.0,276.4
89,Product 89,sports,2024-07-22,1.0,82.06
111,Product 111,beauty,2024-10-15,3.0,116.97
128,Product 128,home,2024-01-14,1.0,66.69
257,Product 257,sports,2024-06-26,2.0,66.6
30,Product 30,home,2024-01-26,1.0,123.97
312,Product 312,beauty,2024-08-14,2.0,106.64
252,Product 252,beauty,2024-07-24,2.0,175.16
30,Product 30,home,2024-06-10,1.0,123.97
377,Product 377,beauty,2024-06-03,2.0,191.84
301,Product 301,toys,2024-11-24,2.0,155.22
469,Product 469,sports,2024-04-12,1.0,106.12
428,Product 428,home,2024-06-10,1.0,154.57
242,Product 242,toys,2024-04-14,3.0,181.47
282,Product 282,beauty,2024-11-01,1.0,55.12
69,Product 69,sports,2024-03-07,3.0,162.45
324,Product 324,toys,2024-05-23,3.0,269.13
190,Product 190,electronics,2024-05-19,3.0,128.73
191,Product 191,beauty,2024-10-23,3.0,134.79
204,Product 204,beauty,2024-06-16,2.0,152.94
325,Product 325,sports,2024-08-06,1.0,72.08
412,Product 412,toys,2024-08-03,1.0,153.81
323,Product 323,beauty,2024-01-05,1.0,34.79
185,Product 185,toys,2024-12-16,2.0,145.38
405,Product 405,beauty,2024-06-20,3.0,184.68
67,Product 67,beauty,2024-08-02,1.0,35.25
346,Product 346,sports,2024-09-30,1.0,59.54
474,Product 474,home,2024-09-02,1.0,33.66
322,Product 322,beauty,2024-12-17,2.0,222.28
366,Product 366,toys,2024-11-23,1.0,157.37
89,Product 89,sports,2024-02-28,3.0,246.18
401,Product 401,home,2024-07-22,2.0,208.68
183,Product 183,electronics,2024-09-09,3.0,307.56
282,Product 282,beauty,2024-03-15,1.0,55.12
493,Product 493,beauty,2024-05-21,5.0,285.25
12,Product 12,toys,2024-01-01,3.0,398.82
245,Product 245,home,2024-08-19,2.0,175.76
25,Product 25,electronics,2024-10-02,2.0,150.4
381,Product 381,toys,2024-12-09,4.0,411.92
479,Product 479,electronics,2024-02-06,1.0,111.48
219,Product 219,sports,2024-05-28,2.0,392.74
282,Product 282,beauty,2024-05-05,4.0,220.48
146,Product 146,home,2024-12-03,3.0,320.04
116,Product 116,home,2024-12-13,1.0,69.19
431,Product 431,electronics,2024-05-06,1.0,80.35
322,Product 322,beauty,2024-04-14,1.0,111.14
431,Product 431,electronics,2024-10-22,1.0,80.35
90,Product 90,beauty,2024-12-15,1.0,69.52
26,Product 26,beauty,2024-11-26,5.0,405.75
112,Product 112,toys,2024-06-26,1.0,90.3
212,Product 212,home,2024-11-24,2.0,262.88
322,Product 322,beauty,2024-08-20,1.0,111.14
56,Product 56,sports,2024-10-25,2.0,109.08
379,Product 379,beauty,2024-02-06,3.0,222.20999999999998
208,Product 208,beauty,2024-05-02,1.0,74.09
413,Product 413,toys,2024-11-13,1.0,63.31
222,Product 222,sports,2024-01-02,4.0,110.68
445,Product 445,home,2024-04-30,2.0,121.38
134,Product 134,toys,2024-05-31,1.0,80.83
83,Product 83,electronics,2024-09-27,3.0,533.8499999999999
111,Product 111,beauty,2024-07-26,2.0,77.98
151,Product 151,beauty,2024-01-04,3.0,271.5
346,Product 346,sports,2024-06-16,1.0,59.54
172,Product 172,sports,2024-05-22,1.0,101.89
302,Product 302,electronics,2024-05-25,2.0,112.9
348,Product 348,beauty,2024-01-25,2.0,122.88
233,Product 233,sports,2024-04-14,2.0,168.42
75,Product 75,home,2024-07-09,2.0,395.3
182,Product 182,home,2024-09-08,1.0,61.91
62,Product 62,home,2024-05-09,1.0,57.26
438,Product 438,home,2024-02-13,3.0,330.09000000000003
444,Product 444,home,2024-05-06,2.0,185.12
318,Product 318,home,2024-12-30,1.0,45.12
46,Product 46,toys,2024-07-13,3.0,338.49
183,Product 183,electronics,2024-03-03,3.0,307.56
334,Product 334,toys,2024-11-22,3.0,256.71
406,Product 406,home,2024-03-18,3.0,208.56
273,Product 273,toys,2024-08-18,2.0,106.26
122,Product 122,toys,2024-09-30,1.0,61.19
333,Product 333,electronics,2024-08-09,2.0,191.34
482,Product 482,sports,2024-03-23,2.0,212.06
390,Product 390,sports,2024-07-21,2.0,422.38
106,Product 106,beauty,2024-05-31,3.0,267.09000000000003
75,Product 75,home,2024-11-10,2.0,395.3
125,Product 125,home,2024-10-14,3.0,255.81
335,Product 335,beauty,2024-04-17,1.0,73.39
223,Product 223,home,2024-05-18,1.0,60.95
43,Product 43,home,2024-06-14,3.0,227.10000000000002
378,Product 378,electronics,2024-05-12,2.0,107.56
243,Product 243,toys,2024-01-31,3.0,468.78
440,Product 440,electronics,2024-06-10,2.0,78.78
401,Product 401,home,2024-12-18,3.0,313.02
166,Product 166,beauty,2024-10-10,1.0,62.12
103,Product 103,beauty,2024-12-06,2.0,72.26
8,Product 8,home,2024-12-21,3.0,271.86
456,Product 456,sports,2024-04-17,3.0,252.84
213,Product 213,electronics,2024-09-28,2.0,61.3
452,Product 452,beauty,2024-05-19,2.0,149.64
414,Product 414,toys,2024-11-07,3.0,398.09999999999997
437,Product 437,sports,2024-02-08,1.0,72.96
69,Product 69,sports,2024-04-24,2.0,108.3
301,Product 301,toys,2024-04-23,3.0,232.82999999999998
426,Product 426,toys,2024-12-29,3.0,451.29
88,Product 88,beauty,2024-10-10,3.0,383.19
483,Product 483,beauty,2024-03-27,3.0,137.25
235,Product 235,electronics,2024-05-25,1.0,49.66
431,Product 431,electronics,2024-12-13,3.0,241.04999999999998
24,Product 24,sports,2024-01-13,2.0,366.9
3,Product 3,sports,2024-07-09,2.0,112.06
309,Product 309,sports,2024-04-23,1.0,97.06
148,Product 148,toys,2024-07-15,3.0,221.61
71,Product 71,electronics,2024-01-23,3.0,294.87
45,Product 45,electronics,2024-09-22,4.0,338.44
423,Product 423,toys,2024-09-25,1.0,83.61
61,Product 61,home,2024-06-07,1.0,65.01
432,Product 432,home,2024-08-27,3.0,219.57
465,Product 465,sports,2024-10-03,3.0,207.12
245,Product 245,home,2024-08-25,1.0,87.88
392,Product 392,toys,2024-04-23,1.0,112.21
24,Product 24,sports,2024-09-15,3.0,550.3499999999999
403,Product 403,beauty,2024-08-22,2.0,223.5
109,Product 109,beauty,2024-09-14,2.0,100.4
314,Product 314,beauty,2024-05-13,3.0,296.90999999999997
229,Product 229,beauty,2024-10-12,2.0,106.62
444,Product 444,home,2024-01-25,3.0,277.68
291,Product 291,sports,2024-03-24,1.0,181.14
197,Product 197,beauty,2024-05-31,1.0,81.17
123,Product 123,sports,2024-04-04,2.0,201.12
49,Product 49,sports,2024-05-18,2.0,159.62
337,Product 337,sports,2024-01-09,1.0,166.2
237,Product 237,home,2024-12-21,1.0,191.53
192,Product 192,electronics,2024-01-12,3.0,206.21999999999997
238,Product 238,electronics,2024-01-11,2.0,386.84
42,Product 42,beauty,2024-10-24,3.0,143.13
321,Product 321,electronics,2024-01-15,2.0,225.16
315,Product 315,electronics,2024-08-14,3.0,158.52
495,Product 495,electronics,2024-12-30,1.0,127.92
162,Product 162,home,2024-11-04,3.0,203.82
150,Product 150,home,2024-10-05,3.0,414.59999999999997
466,Product 466,home,2024-02-13,3.0,165.63
325,Product 325,sports,2024-11-11,3.0,216.24
242,Product 242,toys,2024-11-01,1.0,60.49
378,Product 378,electronics,2024-01-15,2.0,107.56
186,Product 186,electronics,2024-02-16,2.0,116.18
180,Product 180,beauty,2024-08-28,3.0,261.69
453,Product 453,toys,2024-04-05,2.0,290.18
478,Product 478,home,2024-07-18,1.0,134.24
467,Product 467,toys,2024-08-24,1.0,91.72
168,Product 168,beauty,2024-11-02,1.0,75.52
380,Product 380,toys,2024-01-12,2.0,129.3
368,Product 368,toys,2024-12-15,1.0,62.98
480,Product 480,sports,2024-05-04,3.0,123.12
390,Product 390,sports,2024-09-30,1.0,211.19
161,Product 161,electronics,2024-10-20,3.0,125.60999999999999
71,Product 71,electronics,2024-01-04,2.0,196.58
486,Product 486,sports,2024-01-23,2.0,143.12
107,Product 107,toys,2024-06-01,3.0,460.77
102,Product 102,home,2024-02-15,1.0,111.69
217,Product 217,electronics,2024-04-12,2.0,279.72
381,Product 381,toys,2024-11-05,3.0,308.94
448,Product 448,electronics,2024-05-21,1.0,135.34
421,Product 421,sports,2024-01-12,3.0,104.97
267,Product 267,sports,2024-12-08,2.0,192.8
224,Product 224,toys,2024-04-15,1.0,117.17
2,Product 2,home,2024-08-21,1.0,34.63
405,Product 405,beauty,2024-03-27,3.0,184.68
77,Product 77,sports,2024-03-15,4.0,450.72
409,Product 409,toys,2024-06-06,1.0,100.5
194,Product 194,electronics,2024-10-12,2.0,109.74
66,Product 66,beauty,2024-07-20,3.0,160.8
249,Product 249,home,2024-10-22,2.0,136.8
476,Product 476,toys,2024-05-08,1.0,96.32
210,Product 210,electronics,2024-07-20,2.0,187.4
321,Product 321,electronics,2024-03-10,3.0,337.74
95,Product 95,toys,2024-09-28,2.0,255.02
409,Product 409,toys,2024-02-21,2.0,201.0
210,Product 210,electronics,2024-01-06,3.0,281.1
97,Product 97,home,2024-02-08,3.0,189.09
353,Product 353,beauty,2024-07-10,3.0,324.12
475,Product 475,beauty,2024-03-17,2.0,159.04
273,Product 273,toys,2024-04-09,3.0,159.39000000000001
411,Product 411,electronics,2024-12-07,1.0,19.03
372,Product 372,home,2024-01-18,2.0,122.34
487,Product 487,home,2024-12-14,1.0,44.08
78,Product 78,toys,2024-05-28,1.0,96.43
385,Product 385,electronics,2024-06-30,3.0,190.35000000000002
315,Product 315,electronics,2024-11-17,3.0,158.52
33,Product 33,electronics,2024-07-14,2.0,117.62
6,Product 6,home,2024-12-27,1.0,57.23
196,Product 196,sports,2024-04-29,1.0,90.9
188,Product 188,toys,2024-05-10,1.0,108.86
326,Product 326,home,2024-03-27,3.0,340.68
449,Product 449,toys,2024-09-15,2.0,113.16
92,Product 92,toys,2024-11-06,2.0,171.76
377,Product 377,beauty,2024-02-04,1.0,95.92
210,Product 210,electronics,2024-03-12,1.0,93.7
51,Product 51,sports,2024-08-30,3.0,228.18
8,Product 8,home,2024-02-02,2.0,181.24
266,Product 266,home,2024-11-13,2.0,68.64
427,Product 427,home,2024-08-22,1.0,155.84
281,Product 281,sports,2024-07-14,3.0,247.46999999999997
38,Product 38,electronics,2024-02-01,3.0,124.64999999999999
294,Product 294,electronics,2024-06-19,2.0,53.1
313,Product 313,toys,2024-03-05,2.0,59.66
220,Product 220,sports,2024-11-15,3.0,184.92000000000002
448,Product 448,electronics,2024-08-10,1.0,135.34
292,Product 292,home,2024-02-09,3.0,457.59000000000003
309,Product 309,sports,2024-08-20,1.0,97.06
95,Product 95,toys,2024-03-25,1.0,127.51
227,Product 227,electronics,2024-06-23,3.0,121.14000000000001
404,Product 404,electronics,2024-12-29,2.0,159.82
432,Product 432,home,2024-11-07,1.0,73.19
173,Product 173,toys,2024-07-20,1.0,107.15
294,Product 294,electronics,2024-04-14,1.0,26.55
369,Product 369,home,2024-01-03,2.0,111.46
210,Product 210,electronics,2024-03-27,2.0,187.4
22,Product 22,electronics,2024-03-21,1.0,112.05
138,Product 138,home,2024-04-18,1.0,127.43
238,Product 238,electronics,2024-06-01,3.0,580.26
427,Product 427,home,2024-04-12,1.0,155.84
384,Product 384,electronics,2024-08-28,1.0,95.46
418,Product 418,sports,2024-04-21,3.0,120.33
222,Product 222,sports,2024-01-31,3.0,83.01
353,Product 353,beauty,2024-04-25,3.0,324.12
279,Product 279,electronics,2024-06-03,1.0,78.31
131,Product 131,electronics,2024-05-10,1.0,92.06
196,Product 196,sports,2024-02-26,3.0,272.70000000000005
219,Product 219,sports,2024-11-12,1.0,196.37
45,Product 45,electronics,2024-01-08,1.0,84.61
357,Product 357,toys,2024-03-27,3.0,228.32999999999998
26,Product 26,beauty,2024-03-02,1.0,81.15
309,Product 309,sports,2024-05-11,2.0,194.12
64,Product 64,beauty,2024-05-17,3.0,45.81
138,Product 138,home,2024-01-06,3.0,382.29
479,Product 479,electronics,2024-09-13,2.0,222.96
48,Product 48,toys,2024-03-12,3.0,203.64
38,Product 38,electronics,2024-01-04,3.0,124.64999999999999
175,Product 175,home,2024-05-31,3.0,445.26
312,Product 312,beauty,2024-05-04,1.0,53.32
276,Product 276,sports,2024-10-26,3.0,333.6
474,Product 474,home,2024-01-23,2.0,67.32
128,Product 128,home,2024-12-19,1.0,66.69
104,Product 104,electronics,2024-12-30,1.0,109.7
38,Product 38,electronics,2024-01-08,2.0,83.1
223,Product 223,home,2024-04-19,3.0,182.85000000000002
434,Product 434,electronics,2024-11-19,1.0,101.64
379,Product 379,beauty,2024-04-02,1.0,74.07
99,Product 99,toys,2024-02-25,2.0,133.26
342,Product 342,beauty,2024-07-31,1.0,128.38
109,Product 109,beauty,2024-06-16,4.0,200.8
432,Product 432,home,2024-11-03,1.0,73.19
462,Product 462,beauty,2024-10-26,2.0,67.3
139,Product 139,sports,2024-09-18,1.0,55.67
40,Product 40,toys,2024-10-11,1.0,101.01
390,Product 390,sports,2024-05-07,3.0,633.5699999999999
185,Product 185,toys,2024-09-05,3.0,218.07
429,Product 429,beauty,2024-05-24,1.0,20.22
117,Product 117,toys,2024-10-17,2.0,89.16
180,Product 180,beauty,2024-09-05,2.0,174.46
133,Product 133,home,2024-12-21,1.0,71.62
97,Product 97,home,2024-08-12,2.0,126.06
155,Product 155,beauty,2024-03-01,2.0,223.36
310,Product 310,sports,2024-07-11,1.0,90.23
402,Product 402,beauty,2024-06-16,3.0,139.85999999999999
234,Product 234,home,2024-09-06,2.0,236.74
439,Product 439,electronics,2024-07-31,1.0,118.43
18,Product 18,sports,2024-04-12,3.0,219.78000000000003
329,Product 329,home,2024-08-31,2.0,223.9
258,Product 258,sports,2024-07-13,3.0,180.57
176,Product 176,toys,2024-03-06,1.0,134.41
481,Product 481,electronics,2024-03-26,2.0,112.4
271,Product 271,toys,2024-11-23,3.0,218.79000000000002
372,Product 372,home,2024-06-13,2.0,122.34
122,Product 122,toys,2024-05-22,1.0,61.19
28,Product 28,home,2024-12-17,2.0,104.34
211,Product 211,sports,2024-02-13,3.0,182.73
281,Product 281,sports,2024-05-12,2.0,164.98
305,Product 305,sports,2024-11-29,1.0,48.23
242,Product 242,toys,2024-08-08,2.0,120.98
363,Product 363,electronics,2024-05-10,2.0,132.26
106,Product 106,beauty,2024-01-05,2.0,178.06
189,Product 189,home,2024-02-20,3.0,172.41
63,Product 63,home,2024-05-04,3.0,296.01
492,Product 492,sports,2024-05-23,3.0,380.21999999999997
183,Product 183,electronics,2024-07-08,2.0,205.04
116,Product 116,home,2024-01-28,3.0,207.57
409,Product 409,toys,2024-03-06,1.0,100.5
93,Product 93,toys,2024-06-22,3.0,400.71
205,Product 205,toys,2024-07-16,2.0,210.32
38,Product 38,electronics,2024-06-24,1.0,41.55
271,Product 271,toys,2024-06-03,2.0,145.86
35,Product 35,electronics,2024-06-20,1.0,83.11
493,Product 493,beauty,2024-01-17,1.0,57.05
166,Product 166,beauty,2024-12-16,3.0,186.35999999999999
45,Product 45,electronics,2024-09-04,3.0,253.82999999999998
234,Product 234,home,2024-06-15,1.0,118.37
191,Product 191,beauty,2024-04-09,1.0,44.93
361,Product 361,electronics,2024-06-17,2.0,254.58
390,Product 390,sports,2024-04-22,3.0,633.5699999999999
427,Product 427,home,2024-03-15,2.0,311.68
127,Product 127,electronics,2024-06-04,2.0,91.28
496,Product 496,electronics,2024-04-08,3.0,161.34
347,Product 347,beauty,2024-08-03,4.0,325.84
332,Product 332,toys,2024-04-16,1.0,56.07
281,Product 281,sports,2024-12-03,1.0,82.49
347,Product 347,beauty,2024-09-28,1.0,81.46
153,Product 153,beauty,2024-05-27,2.0,205.9
431,Product 431,electronics,2024-11-07,3.0,241.04999999999998
391,Product 391,electronics,2024-10-25,1.0,105.57
171,Product 171,beauty,2024-07-27,3.0,111.14999999999999
140,Product 140,sports,2024-10-06,2.0,445.28
347,Product 347,beauty,2024-01-21,1.0,81.46
169,Product 169,beauty,2024-06-03,2.0,219.78
490,Product 490,toys,2024-10-01,2.0,163.28
278,Product 278,toys,2024-02-11,1.0,116.25
230,Product 230,beauty,2024-10-30,2.0,252.76
18,Product 18,sports,2024-11-19,2.0,146.52
476,Product 476,toys,2024-09-04,2.0,192.64
412,Product 412,toys,2024-08-22,2.0,307.62
463,Product 463,toys,2024-10-27,1.0,55.04
380,Product 380,toys,2024-02-12,3.0,193.95000000000002
446,Product 446,beauty,2024-10-06,2.0,176.68
356,Product 356,sports,2024-03-29,1.0,52.51
188,Product 188,toys,2024-09-21,1.0,108.86
429,Product 429,beauty,2024-09-04,3.0,60.66
403,Product 403,beauty,2024-10-22,3.0,335.25
136,Product 136,toys,2024-08-20,1.0,102.36
209,Product 209,beauty,2024-04-04,3.0,144.87
265,Product 265,home,2024-07-29,3.0,347.04
137,Product 137,beauty,2024-04-06,2.0,52.54
436,Product 436,beauty,2024-08-06,2.0,87.84
16,Product 16,sports,2024-10-04,3.0,107.60999999999999
456,Product 456,sports,2024-04-18,3.0,252.84
253,Product 253,toys,2024-05-05,1.0,119.83
320,Product 320,beauty,2024-09-04,1.0,59.43
152,Product 152,electronics,2024-11-02,1.0,161.66
484,Product 484,beauty,2024-11-11,2.0,171.8
33,Product 33,electronics,2024-05-12,3.0,176.43
20,Product 20,toys,2024-09-16,3.0,168.81
367,Product 367,electronics,2024-07-10,1.0,70.91
59,Product 59,home,2024-12-16,3.0,152.76
474,Product 474,home,2024-03-14,3.0,100.97999999999999
155,Product 155,beauty,2024-04-22,3.0,335.04
418,Product 418,sports,2024-05-01,2.0,80.22
196,Product 196,sports,2024-09-21,1.0,90.9
376,Product 376,beauty,2024-10-01,1.0,154.84
487,Product 487,home,2024-07-07,1.0,44.08
80,Product 80,toys,2024-02-15,3.0,139.89000000000001
191,Product 191,beauty,2024-10-21,2.0,89.86
403,Product 403,beauty,2024-10-28,3.0,335.25
3,Product 3,sports,2024-12-29,3.0,168.09
445,Product 445,home,2024-03-02,1.0,60.69
295,Product 295,electronics,2024-09-14,2.0,184.8
34,Product 34,sports,2024-02-21,3.0,66.09
241,Product 241,toys,2024-05-14,2.0,301.58
159,Product 159,home,2024-02-26,2.0,85.54
109,Product 109,beauty,2024-10-02,2.0,100.4
135,Product 135,toys,2024-03-19,2.0,101.8
142,Product 142,toys,2024-12-12,2.0,240.38
232,Product 232,toys,2024-11-30,3.0,337.14
110,Product 110,sports,2024-03-16,1.0,99.12
82,Product 82,sports,2024-06-04,3.0,161.88
280,Product 280,sports,2024-08-15,2.0,107.6
459,Product 459,electronics,2024-10-14,1.0,70.28
30,Product 30,home,2024-08-19,3.0,371.90999999999997
270,Product 270,sports,2024-01-29,1.0,73.55
359,Product 359,beauty,2024-07-25,1.0,47.67
74,Product 74,home,2024-12-25,2.0,128.2
110,Product 110,sports,2024-01-19,1.0,99.12
406,Product 406,home,2024-12-20,3.0,208.56
85,Product 85,sports,2024-08-25,3.0,235.53000000000003
199,Product 199,electronics,2024-02-20,3.0,136.41
242,Product 242,toys,2024-01-05,2.0,120.98
62,Product 62,home,2024-03-04,1.0,57.26
258,Product 258,sports,2024-01-16,5.0,300.95
309,Product 309,sports,2024-06-02,1.0,97.06
409,Product 409,toys,2024-12-21,2.0,201.0
425,Product 425,home,2024-07-17,3.0,493.14
304,Product 304,home,2024-09-01,3.0,175.59
45,Product 45,electronics,2024-12-09,2.0,169.22
26,Product 26,beauty,2024-12-10,5.0,405.75
277,Product 277,sports,2024-02-16,2.0,46.36
